,movieId,title,genres
5782,31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama
5783,31437,Nobody Knows (Dare mo shiranai) (2004),Drama
5784,31445,Employee of the Month (2004),Comedy|Drama
5785,31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama
5788,31590,Hands Off the Loot (Touchez pas au grisbi) (1954),Crime|Drama|Thriller
5789,31610,Purple Butterfly (Zi hudie) (2003),Drama
5790,31617,El Cid (1961),Action|Adventure|Drama|Romance|War
5792,31660,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi
5799,31700,Because of Winn-Dixie (2005),Children|Comedy|Drama
5800,31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),Drama|War
5806,31903,Zelary (2003),Drama|Romance
5808,31921,"Seven-Per-Cent Solution, The (1976)",Adventure|Comedy|Crime|Drama|Mystery|Thriller
5811,31952,Control (Kontroll) (2003),Comedy|Crime|Drama|Mystery
5812,31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),Drama|War
5813,32009,Tyler Perry's Diary of a Mad Black Woman (2005),Comedy|Drama|Romance
5818,32029,Hostage (2005),Action|Crime|Drama|Thriller
5820,32058,Class Action (1991),Drama
5823,32139,"Agony and the Ecstasy, The (1965)",Drama
5825,32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller
5827,32234,Julia (1977),Drama
5829,32289,Ice Princess (2005),Children|Comedy|Drama
5830,32291,Melinda and Melinda (2004),Comedy|Drama
5831,32294,Milk and Honey (2003),Drama
5837,32371,Call Northside 777 (1948),Crime|Drama|Film-Noir
5838,32387,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",Action|Drama
5839,32392,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western
5842,32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",Animation|Comedy|Drama|Fantasy
5843,32460,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama
5844,32469,We're No Angels (1955),Comedy|Crime|Drama
5846,32515,Walker (1987),Adventure|Drama|War|Western
5849,32584,"Ballad of Jack and Rose, The (2005)",Drama
5854,32600,Eros (2004),Drama
5857,32649,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War
5858,32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama
5861,32728,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller
5862,32743,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller
5863,32770,Brothers (Brødre) (2004),Drama
5864,32799,Maidens in Uniform (Mädchen in Uniform) (1931),Drama|Romance
5867,32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War
5869,32906,"Ascent, The (Voskhozhdeniye) (1977)",Drama|War
5870,32914,Carrie (2002),Drama|Horror|Thriller
5875,33124,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War
5877,33132,State Property 2 (2005),Action|Crime|Drama
5878,33138,Palindromes (2004),Adventure|Comedy|Drama
5879,33145,"Lot Like Love, A (2005)",Comedy|Drama|Romance
5883,33162,Kingdom of Heaven (2005),Action|Drama|Romance|War
5885,33166,Crash (2004),Crime|Drama
5886,33171,Mysterious Skin (2004),Drama|Mystery
5888,33201,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller
5889,33237,San Francisco (1936),Drama|Musical|Romance
5891,33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",Drama|Romance
5893,33421,Dear Wendy (2005),Drama
5895,33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller
5899,33558,"Snow Walker, The (2003)",Adventure|Drama
5905,33646,"Longest Yard, The (2005)",Comedy|Drama
5906,33649,Saving Face (2004),Comedy|Drama|Romance
5907,33660,Cinderella Man (2005),Drama|Romance
5908,33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama
5909,33672,Lords of Dogtown (2005),Action|Comedy|Drama
5914,33725,It's All Gone Pete Tong (2004),Comedy|Drama|Musical
5916,33781,Quo Vadis (1951),Drama|Romance
5919,33815,"Perfect Man, The (2005)",Comedy|Drama|Romance
5920,33826,Saint Ralph (2004),Comedy|Drama
5925,33880,Me and You and Everyone We Know (2005),Comedy|Drama
5928,33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance
5934,34143,Dark Water (2005),Drama|Horror|Thriller
5935,34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama
5939,34164,Happy Endings (2005),Comedy|Drama
5940,34271,Hustle & Flow (2005),Crime|Drama
5946,34326,Last Days (2005),Drama
5947,34330,November (2004),Drama|Mystery
5953,34397,"Order, The (2001)",Action|Adventure|Drama|Thriller
5955,34437,Broken Flowers (2005),Comedy|Drama
5956,34450,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama
5957,34482,"Browning Version, The (1951)",Drama
5959,34523,The Chumscrubber (2005),Comedy|Drama
5960,34528,Junebug (2005),Comedy|Drama
5962,34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller
5963,34534,Four Brothers (2005),Action|Crime|Drama
5964,34536,The Great Raid (2005),Action|Drama|War
5965,34540,Pretty Persuasion (2005),Comedy|Drama
5968,34811,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller
5969,35015,Duma (2005),Adventure|Drama
5970,35347,Animal Farm (1954),Animation|Drama
5974,36276,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller
5976,36363,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi
5979,36477,"Baxter, The (2005)",Comedy|Drama|Romance
5981,36517,"Constant Gardener, The (2005)",Drama|Thriller
5984,36527,Proof (2005),Drama
5985,36529,Lord of War (2005),Action|Crime|Drama|Thriller|War
5986,36533,Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama|Horror|Mystery|Thriller
5987,36535,Everything Is Illuminated (2005),Comedy|Drama
5988,36537,Thumbsucker (2005),Comedy|Drama
5991,36931,New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama
5995,37382,Domino (2005),Crime|Drama|Thriller
5999,37475,"Unfinished Life, An (2005)",Drama
6002,37545,Woyzeck (1979),Drama
6003,37720,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller
6004,37727,Flightplan (2005),Action|Drama|Thriller
6006,37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama
6007,37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller
6008,37736,Oliver Twist (2005),Drama
6009,37739,"Greatest Game Ever Played, The (2005)",Drama
6010,37741,Capote (2005),Crime|Drama
6012,37844,Roll Bounce (2005),Comedy|Drama|Romance
6014,37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy
6017,38095,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama
6018,38159,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance
6019,38164,"All This, and Heaven Too (1940)",Drama|Romance
6021,38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy
6023,38388,Goal! The Dream Begins (Goal!) (2005),Drama
6025,38798,In Her Shoes (2005),Comedy|Drama
6026,38886,"Squid and the Whale, The (2005)",Comedy|Drama
6027,38992,Two for the Money (2005),Drama
6028,39183,Brokeback Mountain (2005),Drama|Romance
6029,39231,Elizabethtown (2005),Comedy|Drama|Romance
6030,39234,North Country (2005),Drama
6031,39292,"Good Night, and Good Luck. (2005)",Crime|Drama
6032,39307,Dreamer: Inspired by a True Story (2005),Children|Drama
6033,39381,"Proposition, The (2005)",Crime|Drama|Western
6035,39414,Shopgirl (2005),Comedy|Drama|Romance
6037,39435,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western
6038,39444,"Weather Man, The (2005)",Comedy|Drama
6040,39449,Prime (2005),Comedy|Drama|Romance
6041,39516,Don't Move (Non ti muovere) (2004),Drama
6044,39869,Manderlay (2005),Drama
6045,40148,Revolver (2005),Crime|Drama|Thriller
6046,40278,Jarhead (2005),Action|Drama|War
6049,40414,Joyeux Noël (Merry Christmas) (2005),Drama|War
6051,40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama
6052,40578,Sword of the Beast (Kedamono no ken) (1965),Action|Drama
6054,40583,Syriana (2005),Drama|Thriller
6055,40597,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Comedy|Drama
6056,40614,Derailed (2005),Drama|Thriller
6058,40629,Pride & Prejudice (2005),Drama|Romance
6061,40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller
6063,40819,Walk the Line (2005),Drama|Musical|Romance
6064,40826,Rent (2005),Drama|Musical|Romance
6066,40870,C.R.A.Z.Y. (2005),Drama
6068,40955,Breakfast on Pluto (2005),Comedy|Drama
6071,40966,"Libertine, The (2004)",Drama
6073,41285,Match Point (2005),Crime|Drama|Romance
6074,41527,Paradise Now (2005),Crime|Drama|Thriller|War
6076,41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
6077,41571,Memoirs of a Geisha (2005),Drama|Romance
6078,41573,"Family Stone, The (2005)",Comedy|Drama|Romance
6079,41617,Havoc (2005),Crime|Drama|Romance
6080,41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama
6081,41712,"Room for Romeo Brass, A (1999)",Comedy|Drama
6082,41716,"Matador, The (2005)",Comedy|Drama|Thriller
6084,41769,Mozart and the Whale (2005),Comedy|Drama|Romance
6086,41863,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama
6087,41997,Munich (2005),Action|Crime|Drama|Thriller
6089,42004,Transamerica (2005),Adventure|Comedy|Drama
6090,42007,Rumor Has It... (2005),Comedy|Drama|Romance
6094,42015,Casanova (2005),Action|Adventure|Comedy|Drama|Romance
6095,42018,Mrs. Henderson Presents (2005),Comedy|Drama
6096,42176,"Ear, The (Ucho) (1970)",Drama|Thriller
6099,42418,"New World, The (2005)",Adventure|Drama|Romance
6100,42422,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi
6102,42559,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama
6104,42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller
6105,42638,Grand Theft Parsons (2003),Comedy|Drama
6109,42728,Tristan & Isolde (2006),Drama|Romance
6110,42730,Glory Road (2006),Drama
6116,42943,Revolution (1985),Adventure|Drama|War
6118,43289,"Bird People in China, The (Chûgoku no chôjin) (1998)",Adventure|Comedy|Drama|Fantasy
6119,43333,Water (2005),Drama|Romance
6120,43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War
6121,43396,"World's Fastest Indian, The (2005)",Drama
6123,43460,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama
6124,43549,Helter Skelter (2004),Action|Crime|Drama|Horror
6125,43556,Annapolis (2006),Drama
6128,43677,"Tuskegee Airmen, The (1995)",Drama|War
6130,43684,Something New (2006),Comedy|Drama|Romance
6132,43744,Imagine Me & You (2005),Comedy|Drama|Romance
6135,43871,Firewall (2006),Crime|Drama|Thriller
6137,43908,London (2005),Drama
6138,43912,Freedomland (2006),Crime|Drama
6139,43914,Winter Passing (2005),Drama
6140,43917,Eight Below (2006),Action|Adventure|Drama|Romance
6145,43932,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
6150,44189,Ask the Dust (2006),Drama|Romance
6153,44195,Thank You for Smoking (2006),Comedy|Drama
6154,44197,Find Me Guilty (2006),Comedy|Crime|Drama
6155,44199,Inside Man (2006),Crime|Drama|Thriller
6156,44204,Tsotsi (2005),Crime|Drama
6161,44301,Lights in the Dusk (Laitakaupungin valot) (2006),Crime|Drama
6162,44397,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller
6165,44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
6167,44613,Take the Lead (2006),Drama
6169,44657,Mouchette (1967),Drama
6170,44665,Lucky Number Slevin (2006),Crime|Drama|Mystery
6171,44694,Volver (2006),Comedy|Drama
6172,44709,Akeelah and the Bee (2006),Drama
6173,44719,Brainstorm (2001),Drama
6175,44759,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller
6176,44761,Brick (2005),Crime|Drama|Film-Noir|Mystery
6184,44864,Friends with Money (2006),Comedy|Drama|Romance
6185,44889,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical
6186,44929,Candy (2006),Drama|Romance
6187,44931,Secrets of a Soul (Geheimnisse einer Seele) (1926),Drama
6188,44937,"Child, The (L'enfant) (2005)",Crime|Drama
6191,44974,Hard Candy (2005),Drama|Thriller
6192,45028,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical
6193,45062,"Sentinel, The (2006)",Crime|Drama|Thriller
6196,45106,American Dreamz (2006),Comedy|Drama
6197,45175,Kinky Boots (2005),Comedy|Drama
6201,45210,United 93 (2006),Crime|Drama
6203,45361,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller
6204,45382,Down in the Valley (2005),Drama|Romance
6206,45440,Art School Confidential (2006),Comedy|Drama
6208,45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
6210,45501,"Break-Up, The (2006)",Comedy|Drama|Romance
6211,45503,Peaceful Warrior (2006),Drama
6213,45635,"Notorious Bettie Page, The (2005)",Drama
6214,45648,Game 6 (2005),Comedy|Drama
6215,45658,On a Clear Day (2005),Drama
6218,45668,"Lake House, The (2006)",Drama|Fantasy|Romance
6219,45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
6220,45720,"Devil Wears Prada, The (2006)",Comedy|Drama
6224,45730,Lady in the Water (2006),Drama|Fantasy|Mystery
6226,45880,Marie Antoinette (2006),Drama|Romance
6230,46062,High School Musical (2006),Children|Comedy|Drama|Musical|Romance
6232,46231,Stoned (2005),Drama
6233,46322,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama
6234,46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller
6239,46559,"Road to Guantanamo, The (2006)",Drama|War
6240,46572,Edmond (2005),Drama|Thriller
6242,46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama
6243,46664,"Fallen Idol, The (1948)",Drama|Mystery|Thriller
6244,46723,Babel (2006),Drama|Thriller
6247,46855,Army of Shadows (L'armée des ombres) (1969),Action|Drama|Thriller|War
6248,46862,Orchestra Rehearsal (Prova d'orchestra) (1978),Drama
6255,46974,World Trade Center (2006),Drama
6256,46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
6257,47044,Miami Vice (2006),Action|Crime|Drama|Thriller
6258,47099,"Pursuit of Happyness, The (2006)",Drama
6262,47202,"Secret Life of Words, The (2005)",Drama|Romance
6263,47254,Chaos (2005),Action|Crime|Drama|Thriller
6265,47382,Step Up (2006),Drama|Romance
6266,47384,Zoom (2006),Adventure|Comedy|Drama|Fantasy
6268,47423,Half Nelson (2006),Drama
6269,47446,"Moustache, La (2005)",Drama|Mystery|Thriller
6270,47465,Tideland (2005),Drama|Fantasy|Thriller
6271,47491,Adam's Apples (Adams æbler) (2005),Comedy|Drama
6272,47516,Material Girls (2006),Children|Comedy|Drama
6275,47566,Born to Kill (1947),Crime|Drama|Film-Noir
6276,47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
6277,47629,The Queen (2006),Drama
6279,47644,Invincible (2006),Drama
6280,47646,Idlewild (2006),Crime|Drama|Musical
6282,47725,Angel-A (2005),Comedy|Drama|Fantasy|Romance
6285,47793,"Puffy Chair, The (2006)",Drama|Romance
6287,47894,"Wind That Shakes the Barley, The (2006)",Drama|War
6289,47950,Hollywoodland (2006),Crime|Drama|Mystery|Thriller
6291,47970,"Last Kiss, The (2006)",Comedy|Drama
6292,47978,SherryBaby (2006),Drama
6294,47999,Jesus Camp (2006),Documentary|Drama
6295,48001,"Bow, The (Hwal) (2005)",Drama|Romance
6296,48032,"Tiger and the Snow, The (La tigre e la neve) (2005)",Comedy|Drama|Romance|War
6297,48043,"Fountain, The (2006)",Drama|Fantasy|Romance
6299,48082,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance
6300,48142,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller
6302,48161,Gridiron Gang (2006),Drama
6303,48214,Land of Plenty (Angst and Alienation in America) (2004),Drama
6305,48304,Apocalypto (2006),Adventure|Drama|Thriller
6306,48319,Flyboys (2006),Action|Adventure|Drama|War
6308,48326,All the King's Men (2006),Drama
6309,48342,Conversations with Other Women (2005),Comedy|Drama|Romance
6311,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
6312,48412,"Guardian, The (2006)",Action|Adventure|Drama
6315,48516,"Departed, The (2006)",Crime|Drama|Thriller
6318,48560,Running With Scissors (2006),Comedy|Drama
6320,48596,"Marine, The (2006)",Action|Drama|Thriller
6321,48598,Infamous (2006),Drama
6322,48638,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),Drama|Romance
6323,48649,Chapayev (1934),Drama|War
6325,48696,Little Children (2006),Drama|Romance
6327,48738,"Last King of Scotland, The (2006)",Drama|Thriller
6329,48744,Shortbus (2006),Comedy|Drama|Romance
6330,48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
6331,48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
6332,48783,Flags of Our Fathers (2006),Drama|War
6335,48879,Catch a Fire (2006),Drama|Thriller
6336,48883,Death of a President (2006),Crime|Drama|Mystery|Thriller
6338,48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller
6341,49130,"Good Year, A (2006)",Comedy|Drama|Romance
6345,49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War
6350,49280,Bobby (2006),Drama
6351,49284,10 Items or Less (2006),Comedy|Drama|Romance
6353,49314,Harsh Times (2006),Action|Crime|Drama
6354,49347,Fast Food Nation (2006),Drama
6357,49524,"Nativity Story, The (2006)",Drama
6358,49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
6359,49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy
6361,49651,Rocky Balboa (2006),Action|Drama
6362,49666,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance
6363,49688,"Dam Busters, The (1955)",Action|Drama|War
6365,49772,"Painted Veil, The (2006)",Drama|Romance
6366,49793,We Are Marshall (2006),Drama
6367,49822,"Good Shepherd, The (2006)",Drama|Thriller
6368,49824,Dreamgirls (2006),Drama|Musical
6369,49910,Freedom Writers (2007),Drama
6371,49932,Inland Empire (2006),Drama|Mystery|Thriller
6372,49957,"History Boys, The (2006)",Comedy|Drama
6373,49961,Notes on a Scandal (2006),Drama
6375,50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama
6376,50064,"Good German, The (2006)",Drama|Mystery|Thriller
6377,50068,Letters from Iwo Jima (2006),Drama|War
6379,50158,Stomp the Yard (2007),Drama|Musical
6380,50160,Miss Potter (2006),Drama
6382,50274,Venus (2006),Drama|Romance
6386,50442,Alpha Dog (2007),Crime|Drama
6388,50514,After the Wedding (Efter brylluppet) (2006),Drama
6393,50685,Waitress (2007),Comedy|Drama|Romance
6395,50792,Catch and Release (2006),Comedy|Drama|Romance
6396,50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller
6397,50796,Blood and Chocolate (2007),Drama|Fantasy|Horror|Romance
6399,50800,"Messengers, The (2007)",Drama|Horror|Thriller
6400,50802,Because I Said So (2007),Comedy|Drama|Romance
6401,50804,Hannibal Rising (2007),Drama|Horror|Thriller
6403,50842,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama
6405,50872,Ratatouille (2007),Animation|Children|Drama
6407,50923,"Astronaut Farmer, The (2007)",Drama
6411,51024,The Odyssey (1997),Adventure|Drama|Fantasy
6412,51037,Unknown (2006),Drama|Mystery|Thriller
6414,51080,Breach (2007),Drama|Thriller
6417,51086,"Number 23, The (2007)",Drama|Mystery|Thriller
6419,51091,Black Snake Moan (2006),Drama
6420,51167,My Father and My Son (Babam ve oglum) (2005),Drama
6421,51174,Factory Girl (2006),Drama
6423,51314,Golden Door (Nuovomondo) (2006),Adventure|Drama|Romance
6424,51357,Citizen X (1995),Crime|Drama|Thriller
6426,51471,Amazing Grace (2006),Drama|Romance
6428,51540,Zodiac (2007),Crime|Drama|Thriller
6429,51545,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller
6435,51694,Starter for 10 (2006),Drama|Romance
6438,51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller
6439,51834,Becoming Jane (2007),Drama|Romance
6440,51884,"Namesake, The (2006)",Drama|Romance
6441,51903,I Think I Love My Wife (2007),Comedy|Drama|Romance
6442,51925,Premonition (2007),Drama|Fantasy|Mystery|Thriller
6444,51931,Reign Over Me (2007),Drama
6445,51933,Pride (2007),Drama
6446,51935,Shooter (2007),Action|Drama|Thriller
6449,52042,Black Book (Zwartboek) (2006),Drama|Thriller|War
6450,52241,"Lookout, The (2007)",Crime|Drama|Thriller
6457,52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War
